Datetime,Low
2023-01-17 06:27:00-05:00,397.48
2023-01-17 06:28:00-05:00,397.44
2023-01-17 06:29:00-05:00,397.44
2023-01-17 06:31:00-05:00,397.4
2023-01-17 06:32:00-05:00,397.5
2023-01-17 06:33:00-05:00,397.48
2023-01-17 06:34:00-05:00,397.49
2023-01-17 06:35:00-05:00,397.48
2023-01-17 06:36:00-05:00,397.49
2023-01-17 06:37:00-05:00,397.49
2023-01-17 06:38:00-05:00,397.42
2023-01-17 06:39:00-05:00,397.49
2023-01-17 06:40:00-05:00,397.38
2023-01-17 06:41:00-05:00,397.4
2023-01-17 06:42:00-05:00,397.45
2023-01-17 06:43:00-05:00,397.52
2023-01-17 06:44:00-05:00,397.59
2023-01-17 06:45:00-05:00,397.55
2023-01-17 06:46:00-05:00,397.51
2023-01-17 06:48:00-05:00,397.55
2023-01-17 06:49:00-05:00,397.46
2023-01-17 06:50:00-05:00,397.56
2023-01-17 06:52:00-05:00,397.5
2023-01-17 06:54:00-05:00,397.63
2023-01-17 06:55:00-05:00,397.7
2023-01-17 06:56:00-05:00,397.65
2023-01-17 06:57:00-05:00,397.65
2023-01-17 06:58:00-05:00,397.72
2023-01-17 06:59:00-05:00,397.75
2023-01-17 07:00:00-05:00,397.76
2023-01-17 07:01:00-05:00,397.78
2023-01-17 07:02:00-05:00,397.77
2023-01-17 07:03:00-05:00,397.62
2023-01-17 07:04:00-05:00,397.57
2023-01-17 07:05:00-05:00,397.56
2023-01-17 07:06:00-05:00,397.6
2023-01-17 07:07:00-05:00,397.65
2023-01-17 07:08:00-05:00,397.67
2023-01-17 07:09:00-05:00,397.75
2023-01-17 07:10:00-05:00,397.7
2023-01-17 07:11:00-05:00,397.73
2023-01-17 07:12:00-05:00,397.76
2023-01-17 07:13:00-05:00,397.74
2023-01-17 07:14:00-05:00,397.76
2023-01-17 07:15:00-05:00,397.78
2023-01-17 07:16:00-05:00,397.79
2023-01-17 07:17:00-05:00,397.82
2023-01-17 07:18:00-05:00,397.78
2023-01-17 07:19:00-05:00,397.84
2023-01-17 07:20:00-05:00,397.55
2023-01-17 07:21:00-05:00,397.72
2023-01-17 07:22:00-05:00,397.76
2023-01-17 07:23:00-05:00,397.8
2023-01-17 07:24:00-05:00,397.83
2023-01-17 07:25:00-05:00,397.87
2023-01-17 07:26:00-05:00,397.92
2023-01-17 07:27:00-05:00,397.95
2023-01-17 07:28:00-05:00,397.93
2023-01-17 07:29:00-05:00,398.0
2023-01-17 07:30:00-05:00,397.88
2023-01-17 07:31:00-05:00,397.86
2023-01-17 07:32:00-05:00,397.85
2023-01-17 07:33:00-05:00,397.89
2023-01-17 07:34:00-05:00,397.9
2023-01-17 07:35:00-05:00,397.95
2023-01-17 07:36:00-05:00,397.91
2023-01-17 07:37:00-05:00,397.9
2023-01-17 07:38:00-05:00,397.8
2023-01-17 07:39:00-05:00,397.75
2023-01-17 07:40:00-05:00,397.67
2023-01-17 07:41:00-05:00,397.67
2023-01-17 07:42:00-05:00,397.63
2023-01-17 07:43:00-05:00,397.62
2023-01-17 07:44:00-05:00,397.6
2023-01-17 07:45:00-05:00,397.58
2023-01-17 07:46:00-05:00,397.5
2023-01-17 07:47:00-05:00,397.3
2023-01-17 07:48:00-05:00,397.37
2023-01-17 07:49:00-05:00,397.38
2023-01-17 07:50:00-05:00,397.37
2023-01-17 07:51:00-05:00,397.25
2023-01-17 07:52:00-05:00,397.26
2023-01-17 07:53:00-05:00,397.23
2023-01-17 07:54:00-05:00,397.27
2023-01-17 07:55:00-05:00,397.33
2023-01-17 07:56:00-05:00,397.36
2023-01-17 07:57:00-05:00,397.41
2023-01-17 07:58:00-05:00,397.32
2023-01-17 07:59:00-05:00,397.39
2023-01-17 08:00:00-05:00,397.0085
2023-01-17 08:01:00-05:00,397.0
2023-01-17 08:02:00-05:00,397.0759
2023-01-17 08:03:00-05:00,397.02
2023-01-17 08:04:00-05:00,397.03
2023-01-17 08:05:00-05:00,397.1
2023-01-17 08:06:00-05:00,397.11
2023-01-17 08:07:00-05:00,397.15
2023-01-17 08:08:00-05:00,397.12
2023-01-17 08:09:00-05:00,397.19
2023-01-17 08:10:00-05:00,397.14
2023-01-17 08:11:00-05:00,397.06
2023-01-17 08:12:00-05:00,397.09
2023-01-17 08:13:00-05:00,397.15
2023-01-17 08:14:00-05:00,397.295
2023-01-17 08:15:00-05:00,397.295
2023-01-17 08:16:00-05:00,397.2
2023-01-17 08:17:00-05:00,397.35
2023-01-17 08:18:00-05:00,397.38
2023-01-17 08:19:00-05:00,397.4
2023-01-17 08:20:00-05:00,397.51
2023-01-17 08:21:00-05:00,397.705
2023-01-17 08:22:00-05:00,397.71
2023-01-17 08:23:00-05:00,397.77
2023-01-17 08:24:00-05:00,397.68
2023-01-17 08:25:00-05:00,397.65
2023-01-17 08:26:00-05:00,397.71
2023-01-17 08:27:00-05:00,397.71
2023-01-17 08:28:00-05:00,397.63
2023-01-17 08:29:00-05:00,397.52
2023-01-17 08:30:00-05:00,397.73
2023-01-17 08:31:00-05:00,397.72
2023-01-17 08:32:00-05:00,397.72
2023-01-17 08:33:00-05:00,397.89
2023-01-17 08:34:00-05:00,397.9
2023-01-17 08:35:00-05:00,397.87
2023-01-17 08:36:00-05:00,397.83
2023-01-17 08:37:00-05:00,397.85
2023-01-17 08:38:00-05:00,397.65
2023-01-17 08:39:00-05:00,397.67
2023-01-17 08:40:00-05:00,397.7
2023-01-17 08:41:00-05:00,397.8
2023-01-17 08:42:00-05:00,397.63
2023-01-17 08:43:00-05:00,397.56
2023-01-17 08:44:00-05:00,397.64
2023-01-17 08:45:00-05:00,397.615
2023-01-17 08:46:00-05:00,397.765
2023-01-17 08:47:00-05:00,397.79
2023-01-17 08:48:00-05:00,397.7
2023-01-17 08:49:00-05:00,397.7
2023-01-17 08:50:00-05:00,397.55
2023-01-17 08:51:00-05:00,397.435
2023-01-17 08:52:00-05:00,397.42
2023-01-17 08:53:00-05:00,397.36
2023-01-17 08:54:00-05:00,397.46
2023-01-17 08:55:00-05:00,397.42
2023-01-17 08:56:00-05:00,397.36
2023-01-17 08:57:00-05:00,397.31
2023-01-17 08:58:00-05:00,397.3
2023-01-17 08:59:00-05:00,397.37
2023-01-17 09:00:00-05:00,397.52
2023-01-17 09:01:00-05:00,397.545
2023-01-17 09:02:00-05:00,397.62
2023-01-17 09:03:00-05:00,397.67
2023-01-17 09:04:00-05:00,397.75
2023-01-17 09:05:00-05:00,397.66
2023-01-17 09:06:00-05:00,397.73
2023-01-17 09:07:00-05:00,397.83
2023-01-17 09:08:00-05:00,397.93
2023-01-17 09:09:00-05:00,397.97
2023-01-17 09:10:00-05:00,397.985
2023-01-17 09:11:00-05:00,397.985
2023-01-17 09:12:00-05:00,398.08
2023-01-17 09:13:00-05:00,398.1
2023-01-17 09:14:00-05:00,398.12
2023-01-17 09:30:00-05:00,398.7200012207031
2023-01-17 09:31:00-05:00,398.6400146484375
2023-01-17 09:32:00-05:00,398.55999755859375
2023-01-17 09:33:00-05:00,398.29998779296875
2023-01-17 09:34:00-05:00,398.1099853515625
2023-01-17 09:35:00-05:00,398.2900085449219
2023-01-17 09:36:00-05:00,398.19000244140625
2023-01-17 09:37:00-05:00,398.1000061035156
2023-01-17 09:38:00-05:00,397.9100036621094
2023-01-17 09:39:00-05:00,397.75
2023-01-17 09:40:00-05:00,397.6199951171875
2023-01-17 09:41:00-05:00,397.760009765625
2023-01-17 09:42:00-05:00,398.2300109863281
2023-01-17 09:43:00-05:00,398.04998779296875
2023-01-17 09:44:00-05:00,398.20001220703125
2023-01-17 09:45:00-05:00,398.3599853515625
2023-01-17 09:46:00-05:00,398.489990234375
2023-01-17 09:47:00-05:00,398.5101013183594
2023-01-17 09:48:00-05:00,398.5899963378906
2023-01-17 09:49:00-05:00,398.3599853515625
2023-01-17 09:50:00-05:00,398.260009765625
2023-01-17 09:51:00-05:00,398.3999938964844
2023-01-17 09:52:00-05:00,398.4486083984375
2023-01-17 09:53:00-05:00,398.67999267578125
2023-01-17 09:54:00-05:00,398.9049987792969
2023-01-17 09:55:00-05:00,398.7900085449219
2023-01-17 09:56:00-05:00,398.42498779296875
2023-01-17 09:57:00-05:00,398.3599853515625
2023-01-17 09:58:00-05:00,398.489990234375
2023-01-17 09:59:00-05:00,398.510009765625
2023-01-17 10:00:00-05:00,398.55999755859375
2023-01-17 10:01:00-05:00,398.9700012207031
2023-01-17 10:02:00-05:00,399.3999938964844
2023-01-17 10:03:00-05:00,399.67999267578125
2023-01-17 10:04:00-05:00,399.6000061035156
2023-01-17 10:05:00-05:00,399.54998779296875
2023-01-17 10:06:00-05:00,399.57000732421875
2023-01-17 10:07:00-05:00,399.4599914550781
2023-01-17 10:08:00-05:00,399.462890625
2023-01-17 10:09:00-05:00,399.6650085449219
2023-01-17 10:10:00-05:00,399.75
2023-01-17 10:11:00-05:00,399.8399963378906
2023-01-17 10:12:00-05:00,399.7900085449219
2023-01-17 10:13:00-05:00,399.6600036621094
2023-01-17 10:14:00-05:00,399.5899963378906
2023-01-17 10:15:00-05:00,399.55999755859375
2023-01-17 10:16:00-05:00,399.4601135253906
2023-01-17 10:17:00-05:00,399.5400085449219
2023-01-17 10:18:00-05:00,399.7799987792969
2023-01-17 10:19:00-05:00,399.6300048828125
2023-01-17 10:20:00-05:00,399.760009765625
2023-01-17 10:21:00-05:00,399.92999267578125
2023-01-17 10:22:00-05:00,399.94000244140625
2023-01-17 10:23:00-05:00,399.92999267578125
2023-01-17 10:24:00-05:00,399.8999938964844
2023-01-17 10:25:00-05:00,399.9519958496094
2023-01-17 10:26:00-05:00,399.9700012207031
2023-01-17 10:27:00-05:00,399.760009765625
2023-01-17 10:28:00-05:00,399.5899963378906
2023-01-17 10:29:00-05:00,399.5400085449219
2023-01-17 10:30:00-05:00,399.6400146484375
2023-01-17 10:31:00-05:00,399.3599853515625
2023-01-17 10:32:00-05:00,399.17999267578125
2023-01-17 10:33:00-05:00,399.2099914550781
2023-01-17 10:34:00-05:00,399.2799987792969
2023-01-17 10:35:00-05:00,399.19500732421875
2023-01-17 10:36:00-05:00,399.0899963378906
2023-01-17 10:37:00-05:00,399.0400085449219
2023-01-17 10:38:00-05:00,399.04998779296875
2023-01-17 10:39:00-05:00,398.9100036621094
2023-01-17 10:40:00-05:00,398.239990234375
2023-01-17 10:41:00-05:00,398.1600036621094
2023-01-17 10:42:00-05:00,397.8299865722656
2023-01-17 10:43:00-05:00,397.8699951171875
2023-01-17 10:44:00-05:00,398.010009765625
2023-01-17 10:45:00-05:00,398.17999267578125
2023-01-17 10:46:00-05:00,398.2300109863281
2023-01-17 10:47:00-05:00,398.260009765625
2023-01-17 10:48:00-05:00,398.45001220703125
2023-01-17 10:49:00-05:00,398.4599914550781
2023-01-17 10:50:00-05:00,398.3800048828125
2023-01-17 10:51:00-05:00,398.2001037597656
2023-01-17 10:52:00-05:00,398.2099914550781
2023-01-17 10:53:00-05:00,398.1199951171875
2023-01-17 10:54:00-05:00,397.989990234375
2023-01-17 10:55:00-05:00,398.09991455078125
2023-01-17 10:56:00-05:00,398.07000732421875
2023-01-17 10:57:00-05:00,398.0350036621094
2023-01-17 10:58:00-05:00,398.1300048828125
2023-01-17 10:59:00-05:00,398.2200012207031
2023-01-17 11:00:00-05:00,398.2300109863281
2023-01-17 11:01:00-05:00,397.9100036621094
2023-01-17 11:02:00-05:00,397.9100036621094
2023-01-17 11:03:00-05:00,398.1300048828125
2023-01-17 11:04:00-05:00,398.19000244140625
2023-01-17 11:05:00-05:00,398.0
2023-01-17 11:06:00-05:00,397.760009765625
2023-01-17 11:07:00-05:00,397.5299987792969
2023-01-17 11:08:00-05:00,397.6050109863281
2023-01-17 11:09:00-05:00,397.6300048828125
2023-01-17 11:10:00-05:00,397.260009765625
2023-01-17 11:11:00-05:00,397.239990234375
2023-01-17 11:12:00-05:00,397.2099914550781
2023-01-17 11:13:00-05:00,397.2698974609375
2023-01-17 11:14:00-05:00,397.239990234375
2023-01-17 11:15:00-05:00,397.239990234375
2023-01-17 11:16:00-05:00,397.2699890136719
2023-01-17 11:17:00-05:00,397.3999938964844
2023-01-17 11:18:00-05:00,397.3500061035156
2023-01-17 11:19:00-05:00,397.3399963378906
2023-01-17 11:20:00-05:00,397.30010986328125
2023-01-17 11:21:00-05:00,397.22210693359375
2023-01-17 11:22:00-05:00,397.17999267578125
2023-01-17 11:23:00-05:00,397.29998779296875
2023-01-17 11:24:00-05:00,397.07501220703125
2023-01-17 11:25:00-05:00,397.05999755859375
2023-01-17 11:26:00-05:00,397.2699890136719
2023-01-17 11:27:00-05:00,397.4599914550781
2023-01-17 11:28:00-05:00,397.56500244140625
2023-01-17 11:29:00-05:00,397.6581115722656
2023-01-17 11:30:00-05:00,397.5989074707031
2023-01-17 11:31:00-05:00,397.8699951171875
2023-01-17 11:32:00-05:00,397.94000244140625
2023-01-17 11:33:00-05:00,397.94000244140625
2023-01-17 11:34:00-05:00,397.8599853515625
2023-01-17 11:35:00-05:00,397.7699890136719
2023-01-17 11:36:00-05:00,397.82000732421875
2023-01-17 11:37:00-05:00,397.6700134277344
2023-01-17 11:38:00-05:00,397.739990234375
2023-01-17 11:39:00-05:00,397.8399963378906
2023-01-17 11:40:00-05:00,397.989990234375
2023-01-17 11:41:00-05:00,397.9200134277344
2023-01-17 11:42:00-05:00,397.9800109863281
2023-01-17 11:43:00-05:00,398.1000061035156
2023-01-17 11:44:00-05:00,397.9700012207031
2023-01-17 11:45:00-05:00,397.9800109863281
2023-01-17 11:46:00-05:00,398.0400085449219
2023-01-17 11:47:00-05:00,398.1449890136719
2023-01-17 11:48:00-05:00,398.1700134277344
2023-01-17 11:49:00-05:00,398.1400146484375
2023-01-17 11:50:00-05:00,398.1499938964844
2023-01-17 11:51:00-05:00,398.1650085449219
2023-01-17 11:52:00-05:00,398.1700134277344
2023-01-17 11:53:00-05:00,398.13519287109375
2023-01-17 11:54:00-05:00,398.0
2023-01-17 11:55:00-05:00,397.8800048828125
2023-01-17 11:56:00-05:00,397.94000244140625
2023-01-17 11:57:00-05:00,398.1300048828125
2023-01-17 11:58:00-05:00,398.1700134277344
2023-01-17 11:59:00-05:00,398.1700134277344
2023-01-17 12:00:00-05:00,398.20001220703125
2023-01-17 12:01:00-05:00,398.2300109863281
2023-01-17 12:02:00-05:00,398.3500061035156
2023-01-17 12:03:00-05:00,398.3999938964844
2023-01-17 12:04:00-05:00,398.4649963378906
2023-01-17 12:05:00-05:00,398.4700012207031
2023-01-17 12:06:00-05:00,398.3699951171875
2023-01-17 12:07:00-05:00,398.0899963378906
2023-01-17 12:08:00-05:00,398.19000244140625
2023-01-17 12:09:00-05:00,398.04998779296875
2023-01-17 12:10:00-05:00,397.8800048828125
2023-01-17 12:11:00-05:00,397.8999938964844
2023-01-17 12:12:00-05:00,398.010009765625
2023-01-17 12:13:00-05:00,397.9599914550781
2023-01-17 12:14:00-05:00,397.9100036621094
2023-01-17 12:15:00-05:00,397.885009765625
2023-01-17 12:16:00-05:00,397.8500061035156
2023-01-17 12:17:00-05:00,397.8699951171875
2023-01-17 12:18:00-05:00,397.7699890136719
2023-01-17 12:19:00-05:00,397.7300109863281
2023-01-17 12:20:00-05:00,397.739990234375
2023-01-17 12:21:00-05:00,397.7650146484375
2023-01-17 12:22:00-05:00,397.8599853515625
2023-01-17 12:23:00-05:00,397.70001220703125
2023-01-17 12:24:00-05:00,397.5799865722656
2023-01-17 12:25:00-05:00,397.56561279296875
2023-01-17 12:26:00-05:00,397.489990234375
2023-01-17 12:27:00-05:00,397.55999755859375
2023-01-17 12:28:00-05:00,397.5950012207031
2023-01-17 12:29:00-05:00,397.5907897949219
2023-01-17 12:30:00-05:00,397.5299987792969
2023-01-17 12:31:00-05:00,397.6600036621094
2023-01-17 12:32:00-05:00,397.8500061035156
2023-01-17 12:33:00-05:00,397.86138916015625
2023-01-17 12:34:00-05:00,397.8599853515625
2023-01-17 12:35:00-05:00,397.8699951171875
2023-01-17 12:36:00-05:00,397.9150085449219
2023-01-17 12:37:00-05:00,398.0
2023-01-17 12:38:00-05:00,398.010009765625
2023-01-17 12:39:00-05:00,398.0299987792969
2023-01-17 12:40:00-05:00,398.010009765625
2023-01-17 12:41:00-05:00,397.9200134277344
2023-01-17 12:42:00-05:00,397.92999267578125
2023-01-17 12:43:00-05:00,397.9700012207031
2023-01-17 12:44:00-05:00,397.8900146484375
2023-01-17 12:45:00-05:00,397.7900085449219
2023-01-17 12:46:00-05:00,397.7898864746094
2023-01-17 12:47:00-05:00,397.8981018066406
2023-01-17 12:48:00-05:00,397.92999267578125
2023-01-17 12:49:00-05:00,397.9200134277344
2023-01-17 12:50:00-05:00,397.8619079589844
2023-01-17 12:51:00-05:00,397.95001220703125
2023-01-17 12:52:00-05:00,398.07000732421875
2023-01-17 12:53:00-05:00,398.20001220703125
2023-01-17 12:54:00-05:00,398.2250061035156
2023-01-17 12:55:00-05:00,398.1600036621094
2023-01-17 12:56:00-05:00,398.0199890136719
2023-01-17 12:57:00-05:00,397.9999084472656
2023-01-17 12:58:00-05:00,397.9700012207031
2023-01-17 12:59:00-05:00,397.9949951171875
2023-01-17 13:00:00-05:00,398.05999755859375
2023-01-17 13:01:00-05:00,398.159912109375
2023-01-17 13:02:00-05:00,398.2300109863281
2023-01-17 13:03:00-05:00,398.239990234375
2023-01-17 13:04:00-05:00,398.30999755859375
2023-01-17 13:05:00-05:00,398.2200012207031
2023-01-17 13:06:00-05:00,398.2699890136719
2023-01-17 13:07:00-05:00,398.260009765625
2023-01-17 13:08:00-05:00,398.25
2023-01-17 13:09:00-05:00,398.1600036621094
2023-01-17 13:10:00-05:00,397.989990234375
2023-01-17 13:11:00-05:00,397.9012145996094
2023-01-17 13:12:00-05:00,398.08380126953125
2023-01-17 13:13:00-05:00,398.0199890136719
2023-01-17 13:14:00-05:00,398.0199890136719
2023-01-17 13:15:00-05:00,398.05499267578125
2023-01-17 13:16:00-05:00,398.19000244140625
2023-01-17 13:17:00-05:00,398.1138916015625
2023-01-17 13:18:00-05:00,398.2099914550781
2023-01-17 13:19:00-05:00,398.2300109863281
2023-01-17 13:20:00-05:00,398.1499938964844
2023-01-17 13:21:00-05:00,398.1300048828125
2023-01-17 13:22:00-05:00,398.07989501953125
2023-01-17 13:23:00-05:00,398.0
2023-01-17 13:24:00-05:00,398.0299987792969
2023-01-17 13:25:00-05:00,398.0400085449219
2023-01-17 13:26:00-05:00,397.9700927734375
2023-01-17 13:27:00-05:00,397.9849853515625
2023-01-17 13:28:00-05:00,398.0950012207031
2023-01-17 13:29:00-05:00,398.125
2023-01-17 13:30:00-05:00,398.04010009765625
2023-01-17 13:31:00-05:00,398.05999755859375
2023-01-17 13:32:00-05:00,398.17999267578125
2023-01-17 13:33:00-05:00,398.2099914550781
2023-01-17 13:34:00-05:00,398.2049865722656
2023-01-17 13:35:00-05:00,398.1499938964844
2023-01-17 13:36:00-05:00,398.25
2023-01-17 13:37:00-05:00,398.2900085449219
2023-01-17 13:38:00-05:00,398.43011474609375
2023-01-17 13:39:00-05:00,398.53009033203125
2023-01-17 13:40:00-05:00,398.6099853515625
2023-01-17 13:41:00-05:00,398.6199951171875
2023-01-17 13:42:00-05:00,398.635009765625
2023-01-17 13:43:00-05:00,398.6600036621094
2023-01-17 13:44:00-05:00,398.6798095703125
2023-01-17 13:45:00-05:00,398.3999938964844
2023-01-17 13:46:00-05:00,398.427001953125
2023-01-17 13:47:00-05:00,398.44500732421875
2023-01-17 13:48:00-05:00,398.5299987792969
2023-01-17 13:49:00-05:00,398.6199951171875
2023-01-17 13:50:00-05:00,398.67999267578125
2023-01-17 13:51:00-05:00,398.67999267578125
2023-01-17 13:52:00-05:00,398.6549987792969
2023-01-17 13:53:00-05:00,398.5899963378906
2023-01-17 13:54:00-05:00,398.5199890136719
2023-01-17 13:55:00-05:00,398.45001220703125
2023-01-17 13:56:00-05:00,398.4429931640625
2023-01-17 13:57:00-05:00,398.54998779296875
2023-01-17 13:58:00-05:00,398.6099853515625
2023-01-17 13:59:00-05:00,398.6199951171875
2023-01-17 14:00:00-05:00,398.6400146484375
2023-01-17 14:01:00-05:00,398.56298828125
2023-01-17 14:02:00-05:00,398.54998779296875
2023-01-17 14:03:00-05:00,398.552490234375
2023-01-17 14:04:00-05:00,398.6499938964844
2023-01-17 14:05:00-05:00,398.6700134277344
2023-01-17 14:06:00-05:00,398.6300048828125
2023-01-17 14:07:00-05:00,398.67999267578125
2023-01-17 14:08:00-05:00,398.6700134277344
2023-01-17 14:09:00-05:00,398.68011474609375
2023-01-17 14:10:00-05:00,398.55999755859375
2023-01-17 14:11:00-05:00,398.5799865722656
2023-01-17 14:12:00-05:00,398.6499938964844
2023-01-17 14:13:00-05:00,398.3599853515625
2023-01-17 14:14:00-05:00,398.0044860839844
2023-01-17 14:15:00-05:00,397.6600036621094
2023-01-17 14:16:00-05:00,397.5899963378906
2023-01-17 14:17:00-05:00,397.69000244140625
2023-01-17 14:18:00-05:00,397.8299865722656
2023-01-17 14:19:00-05:00,397.7699890136719
2023-01-17 14:20:00-05:00,397.6199951171875
2023-01-17 14:21:00-05:00,397.6300048828125
2023-01-17 14:22:00-05:00,397.6400146484375
2023-01-17 14:23:00-05:00,397.6600036621094
2023-01-17 14:24:00-05:00,397.7449951171875
2023-01-17 14:25:00-05:00,397.82000732421875
2023-01-17 14:26:00-05:00,397.8500061035156
2023-01-17 14:27:00-05:00,397.8599853515625
2023-01-17 14:28:00-05:00,397.760009765625
2023-01-17 14:29:00-05:00,397.7699890136719
2023-01-17 14:30:00-05:00,397.8399963378906
2023-01-17 14:31:00-05:00,398.0150146484375
2023-01-17 14:32:00-05:00,398.09161376953125
2023-01-17 14:33:00-05:00,398.1300048828125
2023-01-17 14:34:00-05:00,398.17498779296875
2023-01-17 14:35:00-05:00,398.2300109863281
2023-01-17 14:36:00-05:00,398.4100036621094
2023-01-17 14:37:00-05:00,398.489990234375
